placekey,poi_cbg,parent_placekey,location_name,brands,safegraph_brand_ids,store_id,top_category,sub_category,naics_code,open_hours,category_tags,latitude,longitude,street_address,city,region,postal_code,iso_country_code,opened_on,closed_on,tracking_closed_since,websites,phone_number,wkt_area_sq_meters
zzy-223@5w8-z85-b6k,160599702003,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,45.16086,-113.861005,91 Highway 28,Salmon,ID,83467,US,null,null,2019-07,"[""lds.org""]",+12087568844,182
zzy-223@5w8-z85-b6k,160599702003,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,45.16086,-113.861005,91 Highway 28,Salmon,ID,83467,US,null,null,2019-07,"[""lds.org""]",+12087568844,182
zzy-223@5w8-z85-b6k,null,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,45.16086,-113.861005,91 Highway 28,Salmon,ID,83467,US,null,null,2019-07,"[""lds.org""]",+12087568844,182
zzy-223@5w8-z85-b6k,null,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,45.16086,-113.861005,91 Highway 28,Salmon,ID,83467,US,null,null,2019-07,"[""lds.org""]",+12087568844,182
zzy-223@5w8-z85-b6k,null,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,45.16086,-113.861005,91 Highway 28,Salmon,ID,83467,US,null,null,2019-07,"[""lds.org""]",+12087568844,182
zzy-223@5w8-z85-b6k,null,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,45.16086,-113.861005,91 Highway 28,Salmon,ID,83467,US,null,null,2019-07,"[""lds.org""]",+12087568844,182
zzy-223@5w9-hkn-k4v,160010102013,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.687242,-116.489511,484 S Main St,Star,ID,83669,US,null,null,2019-07,"[""lds.org""]",+12082867371,1749
zzy-223@5w9-hkz-ysq,160010024134,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.647951,-116.325124,11443 McMillan Rd,Meridian,ID,83642,US,null,null,2019-07,[],+12083760452,2738
zzy-223@5w9-hm6-vzz,160010024131,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.634415,-116.330791,11918 W Ustick Rd,Boise,ID,83713,US,null,null,2019-07,"[""lds.org""]",+12086721093,1646
zzy-223@5w9-hmq-wrk,160010102212,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.695925,-116.363476,Pinetop Hwy 21,Idaho City,ID,83631,US,null,null,2019-07,[],+12083924436,2058
zzy-223@5w9-j52-vxq,160010104012,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.487668,-116.454731,3305 E Kuna Rd,Kuna,ID,83634,US,null,null,2019-07,"[""lds.org""]",+12089229164,2650
zzy-223@5w9-j73-kcq,160270207001,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.569122,-116.512059,88 S Happy Valley Rd,Nampa,ID,83687,US,null,null,2019-07,"[""lds.org""]",+12084613082,1577
zzy-223@5w9-jb5-xwk,160010012022,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.626234,-116.265085,6711 W Northview St,Boise,ID,83704,US,null,null,2019-07,"[""lds.org""]",+12083751331,1898
zzy-223@5w9-jbp-7wk,160010008033,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.568263,-116.153879,2300 E Bergeson St,Boise,ID,83706,US,null,null,2019-07,"[""lds.org""]",+12083361691,1756
zzy-223@5w9-jbw-p7q,160010001001,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.619803,-116.202036,Northview Ysa Br Ofc,Boise,ID,83702,US,null,null,2019-07,"[""lds.org""]",+12083760792,4442
zzy-223@5w9-jd3-q75,160010022221,null,The Church Of Jesus Christ Of Latter Day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.551413,-116.294981,5645 S Maple Grove Rd,Boise,ID,83709,US,null,null,2019-07,"[""lds.org""]",+12083622793,1858
zzy-223@5w9-jd9-4sq,160010105031,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.54794,-116.136217,3800 E Grand Forest Dr,Boise,ID,83716,US,null,null,2019-07,[],+12083362231,2442
zzy-223@5w9-thb-st9,null,222-222@5w9-th3-rzf,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,44.007622,-116.916738,Atkinson,Fruitland,ID,83660,US,null,null,2019-07,"[""lds.org""]",+12087226459,182
zzy-223@5w9-thb-st9,160759603003,222-222@5w9-th3-rzf,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,44.007622,-116.916738,Atkinson,Fruitland,ID,83660,US,null,null,2019-07,"[""lds.org""]",+12087226459,182
zzy-223@5wb-8k9-qj9,160139601003,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.512311,-114.310671,Broadford Rd,Hailey,ID,83333,US,null,null,2019-07,[],null,1791
zzy-223@5wf-xq9-7qz,160439703006,null,The Church Of Jesus Christ Of Latter Day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.942086,-111.831008,1633 E 400 N,Saint Anthony,ID,83445,US,null,null,2019-07,"[""lds.org""]",+12086247179,1733
zzy-223@5wf-y4z-j9z,160659501002,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.870029,-111.808724,1508 W 3000 N,Rexburg,ID,83440,US,null,null,2019-07,"[""lds.org""]",+12083564003,2541
zzy-223@5wf-y5y-68v,160659505003,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.797879,-111.856768,3958 W 2000 S,Rexburg,ID,83440,US,null,null,2019-07,[],+12083560094,1400
zzy-223@5wf-zx9-xh5,160439703003,null,The Church Of Jesus Christ Of Latter Day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.915011,-111.678747,215 N 2400 E,Saint Anthony,ID,83445,US,null,null,2019-07,"[""lds.org""]",+12084584165,1733
zzy-223@5wg-3z9-h89,160199714001,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.481936,-112.07782,2345 W 17th S,Idaho Falls,ID,83402,US,null,null,2019-07,"[""lds.org""]",+12085292639,1604
zzy-223@5wg-422-h89,160199713015,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.508088,-112.086916,1345 Clarence Dr,Idaho Falls,ID,83402,US,null,null,2019-07,[],+12085524673,1706
zzy-223@5wg-426-4n5,160199706023,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.486377,-112.000554,1660 12th St,Idaho Falls,ID,83404,US,null,null,2019-07,[],+12085220888,2165
zzy-223@5wg-427-v75,160199709001,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.486536,-112.011617,1235 Juniper Dr,Idaho Falls,ID,83404,US,null,null,2019-07,"[""lds.org""]",+12085232265,1200
zzy-223@5wg-42k-2zf,160199704011,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.526234,-112.042186,3370 N 5th W,Idaho Falls,ID,83401,US,null,null,2019-07,"[""lds.org""]",+12085235750,1723
zzy-223@5wg-59q-tn5,160519604001,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.629517,-111.775192,210 W Hewitt,Ririe,ID,83443,US,null,null,2019-07,"[""lds.org""]",+12085387858,299
zzy-223@5wg-5f9-x5z,null,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.672374,-111.915158,W Of Rigby,Rigby,ID,83442,US,null,null,2019-07,"[""lds.org""]",+12087458124,335
zzy-223@5wg-5wx-2hq,160199704022,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.523673,-111.930687,5169 Denning Ave,Iona,ID,83427,US,null,null,2019-07,"[""lds.org""]",+12085224307,1780
zzy-223@5wq-s6z-2kz,160319505003,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.475533,-113.824047,160 W 400 S,Burley,ID,83318,US,null,null,2019-07,"[""lds.org""]",+12086782000,1661
zzy-223@5wq-xc7-n5z,160319506002,null,The Church Of Jesus Christ Of Latter Day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.246916,-113.883282,355 N Center St,Oakley,ID,83346,US,null,null,2019-07,"[""lds.org""]",+12088623314,1945
zzy-223@5wr-bb5-ffz,160119505004,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.153146,-112.436071,701 W 300 S,Blackfoot,ID,83221,US,null,null,2019-07,"[""lds.org""]",+12087850867,1269
zzy-223@5wr-dg7-j35,160119502003,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.306574,-112.186306,Mitchell Ln,Firth,ID,83221,US,null,null,2019-07,"[""lds.org""]",+12087855022,363
zzy-223@5wr-dn3-fcq,160199701002,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.432494,-111.943339,7118 Ledge Rock,Idaho Falls,ID,83406,US,null,null,2019-07,"[""lds.org""]",null,1725
zzy-223@5wr-gfw-rtv,160050010002,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.882734,-112.440924,954 E Walnut St,Pocatello,ID,83201,US,null,null,2019-07,"[""lds.org""]",+12082328611,1383
zzy-223@5wr-gfx-5s5,160050010001,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.885006,-112.43554,1440 Lakeview Dr,Pocatello,ID,83201,US,null,null,2019-07,"[""lds.org""]",+12082320978,1740
zzy-223@5wr-gjh-whq,160050008001,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.852149,-112.428738,4th & Fredregill Rd,Pocatello,ID,83201,US,null,null,2019-07,[],+12082324121,1236
zzy-223@5wr-gjh-whq,null,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.852149,-112.428738,4th & Fredregill Rd,Pocatello,ID,83201,US,null,null,2019-07,[],+12082324121,1236
zzy-223@5wr-pqb-gzf,null,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.724858,-113.365402,Moore,Moore,ID,83255,US,null,null,2019-07,[],+12085542015,2511
zzy-223@5ws-fq9-gc5,null,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.162359,-112.654075,1346 S 20900 W,Holbrook,ID,83243,US,null,null,2019-07,[],+12086983581,375
zzy-223@5ws-hyw-3qz,null,null,Church of Jesus Christ of Latter Dy Snts the Cnt'd,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.094766,-111.874923,55 N 1st E,Preston,ID,83263,US,null,null,2019-07,[],+12087473237,2599
zzy-224@5qn-rf3-td9,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
zzy-224@5qn-rf3-td9,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
zzy-224@5w9-pmv-8jv,160399604002,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.083144,-115.855231,14423 Airbase Rd,Mountain Home,ID,83647,US,null,null,2019-07,[],+12088324211,2055
zzy-224@5w9-pmv-8jv,null,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.083144,-115.855231,14423 Airbase Rd,Mountain Home,ID,83647,US,null,null,2019-07,[],+12088324211,2055
zzy-224@5wg-ck4-kpv,160379602004,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.90876,-113.607171,531 Spruce St,Mackay,ID,83251,US,null,null,2019-07,"[""lds.org""]",+12085882635,956
zzy-224@5wr-dg7-j35,160119502003,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.306611,-112.186328,252 W Center St,Firth,ID,83236,US,null,null,2019-07,[],+12083466111,388
zzy-225@5w8-crv-d7q,160859701001,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,44.520698,-116.045287,560 N Highway 55,Cascade,ID,83611,US,null,null,2019-07,[],+12083823230,980
zzy-225@5w9-hnr-8gk,160010103221,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.618626,-116.396585,1615 NW 2nd St,Meridian,ID,83642,US,null,null,2019-07,"[""lds.org""]",+12088884066,1362
zzy-225@5wb-8gh-z2k,160139603001,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.683928,-114.36053,300 Spruce Ave,Sun Valley,ID,83340,US,null,null,2019-07,[],+12087265984,1028
zzy-225@5wb-8gh-z2k,160139603001,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.683928,-114.36053,300 Spruce Ave,Sun Valley,ID,83340,US,null,null,2019-07,[],+12087265984,1028
zzy-225@5wb-8gh-z2k,null,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.683928,-114.36053,300 Spruce Ave,Sun Valley,ID,83340,US,null,null,2019-07,[],+12087265984,1028
zzy-225@5wb-8gh-z2k,null,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.683928,-114.36053,300 Spruce Ave,Sun Valley,ID,83340,US,null,null,2019-07,[],+12087265984,1028
